204,Winnipeg,Manitoba,CA,49.8844,-97.14704
204,"Portage la Prairie",Manitoba,CA,49.97282,-98.29263
204,Oakville,Ontario,CA,43.45011,-79.68292
204,"Flin Flon",Manitoba,CA,54.76824,-101.86497
204,Steinbach,Manitoba,CA,49.52579,-96.68451
204,Thompson,Manitoba,CA,55.7435,-97.85579
204,Winkler,Manitoba,CA,49.1817,-97.94104
204,Brandon,Manitoba,CA,49.84692,-99.95306
204,Selkirk,Manitoba,CA,50.1436,-96.88452
204,Morden,Manitoba,CA,49.1919,-98.10136
204,Dauphin,Manitoba,CA,51.14941,-100.05023
204,"The Pas",Manitoba,CA,53.82509,-101.25413
204,Saint-Laurent,Québec,CA,45.50008,-73.66585
204,Saint-Lazare,Québec,CA,45.40008,-74.13256
226,Orangeville,Ontario,CA,43.9168,-80.09967
226,Guelph,Ontario,CA,43.54594,-80.25599
226,Brantford,Ontario,CA,43.1334,-80.26636
226,London,Ontario,CA,42.98339,-81.23304
226,"St. Thomas",Ontario,CA,42.77361,-81.18038
226,Windsor,Ontario,CA,42.30008,-83.01654
226,Goderich,Ontario,CA,43.75008,-81.71648
226,Paris,Ontario,CA,43.2,-80.38333
226,Woodstock,Ontario,CA,43.13339,-80.7497
226,Sarnia,Ontario,CA,42.97866,-82.40407
226,"Owen Sound",Ontario,CA,44.56717,-80.94349
226,Stratford,Ontario,CA,43.36679,-80.94972
226,Aylmer,Ontario,CA,42.76679,-80.98302
226,Hanover,Ontario,CA,44.15009,-81.03303
226,Petrolia,Ontario,CA,42.86678,-82.14981
226,Amherstburg,Ontario,CA,42.11679,-83.04985
226,Moncton,"New Brunswick",CA,46.09454,-64.7965
236,Victoria,"British Columbia",CA,48.43294,-123.3693
236,Aldergrove,"British Columbia",CA,49.05801,-122.47087
236,"West Vancouver","British Columbia",CA,49.36672,-123.16652
236,"White Rock","British Columbia",CA,49.01636,-122.8026
236,Richmond,"British Columbia",CA,49.17003,-123.13683
236,"Prince George","British Columbia",CA,53.9166,-122.75301
236,Cranbrook,"British Columbia",CA,49.49991,-115.76879
236,"West Kelowna","British Columbia",CA,49.8625,-119.58333
236,Kamloops,"British Columbia",CA,50.66648,-120.3192
236,Penticton,"British Columbia",CA,49.48062,-119.58584
236,Quesnel,"British Columbia",CA,52.97842,-122.4931
236,Vernon,"British Columbia",CA,50.26729,-119.27337
236,Nelson,"British Columbia",CA,49.49985,-117.28553
236,"Salmon Arm","British Columbia",CA,50.6998,-119.30237
236,Terrace,"British Columbia",CA,54.51634,-128.60345
236,"Williams Lake","British Columbia",CA,52.14153,-122.14451
236,Duncan,"British Columbia",CA,48.78293,-123.70266
249,Bracebridge,Ontario,CA,45.03341,-79.31633
249,"Parry Sound",Ontario,CA,45.34732,-80.03527
249,Collingwood,Ontario,CA,44.4834,-80.21638
249,"Greater Sudbury",Ontario,CA,46.49,-80.99001
249,Midland,Ontario,CA,44.7501,-79.88296
249,Timmins,Ontario,CA,48.46686,-81.33312
249,"North Bay",Ontario,CA,46.3168,-79.46633
249,Peterborough,Ontario,CA,44.30012,-78.31623
249,Orillia,Ontario,CA,44.60868,-79.42068
249,Barrie,Ontario,CA,44.40011,-79.66634
249,Huntsville,Ontario,CA,45.33341,-79.21632
249,"Temiskaming Shores",Ontario,CA,47.49376,-79.71529
249,"Kirkland Lake",Ontario,CA,48.14461,-80.03767
249,Kapuskasing,Ontario,CA,49.41694,-82.43308
250,Revelstoke,"British Columbia",CA,50.98317,-118.2023
250,"Campbell River","British Columbia",CA,50.01634,-125.24459
250,"Port Alberni","British Columbia",CA,49.24133,-124.8028
250,Courtenay,"British Columbia",CA,49.68657,-124.9936
250,Victoria,"British Columbia",CA,48.43294,-123.3693
250,"West Kelowna","British Columbia",CA,49.8625,-119.58333
250,Kamloops,"British Columbia",CA,50.66648,-120.3192
250,"Dawson Creek","British Columbia",CA,55.75984,-120.2403
250,"Fort St. John","British Columbia",CA,56.24988,-120.85292
250,Parksville,"British Columbia",CA,49.31947,-124.31575
250,Trail,"British Columbia",CA,49.09983,-117.70223
250,Vernon,"British Columbia",CA,50.26729,-119.27337
250,Nanaimo,"British Columbia",CA,49.16638,-123.94003
250,Ladysmith,"British Columbia",CA,48.99016,-123.81699
250,Duncan,"British Columbia",CA,48.78293,-123.70266
250,"Salmon Arm","British Columbia",CA,50.6998,-119.30237
250,Quesnel,"British Columbia",CA,52.97842,-122.4931
250,"Williams Lake","British Columbia",CA,52.14153,-122.14451
250,Penticton,"British Columbia",CA,49.48062,-119.58584
250,"Prince George","British Columbia",CA,53.9166,-122.75301
250,Fernie,"British Columbia",CA,49.49996,-115.06871
250,Kitimat,"British Columbia",CA,54.05244,-128.65342
250,Merritt,"British Columbia",CA,50.11225,-120.7942
250,Castlegar,"British Columbia",CA,49.29984,-117.66894
250,Nelson,"British Columbia",CA,49.49985,-117.28553
250,Summerland,"British Columbia",CA,49.59977,-119.66911
250,Cranbrook,"British Columbia",CA,49.49991,-115.76879
250,Kimberley,"British Columbia",CA,49.67071,-115.9776
250,Greenwood,"Nova Scotia",CA,44.97413,-64.93169
250,"North Saanich","British Columbia",CA,48.66634,-123.41933
250,Terrace,"British Columbia",CA,54.51634,-128.60345
250,"Prince Rupert","British Columbia",CA,54.31507,-130.32098
250,Sooke,"British Columbia",CA,48.37463,-123.72762
250,Smithers,"British Columbia",CA,54.78036,-127.17428
289,Brampton,Ontario,CA,43.68341,-79.76633
289,Ancaster,Ontario,CA,43.21806,-79.98716
289,Burlington,Ontario,CA,43.38621,-79.83713
289,Cobourg,Ontario,CA,43.95977,-78.16515
289,Oakville,Ontario,CA,43.45011,-79.68292
289,Oshawa,Ontario,CA,43.90012,-78.84957
289,Pickering,Ontario,CA,43.90012,-79.13289
289,Newmarket,Ontario,CA,44.05011,-79.46631
289,Hamilton,Ontario,CA,43.25011,-79.84963
289,"Niagara Falls",Ontario,CA,43.10012,-79.06627
289,"Fort Erie",Ontario,CA,42.90012,-78.93286
289,"Richmond Hill",Ontario,CA,43.87111,-79.43725
289,Milton,Ontario,CA,43.51681,-79.88294
289,Markham,Ontario,CA,43.86682,-79.2663
289,Welland,Ontario,CA,42.98342,-79.24958
289,Uxbridge,Ontario,CA,44.10012,-79.11628
289,"Port Colborne",Ontario,CA,42.90012,-79.23288
289,Keswick,Ontario,CA,44.25011,-79.46632
289,Victoria,"British Columbia",CA,48.43294,-123.3693
306,Regina,Saskatchewan,CA,50.45008,-104.6178
306,Saskatoon,Saskatchewan,CA,52.11679,-106.63452
306,"North Battleford",Saskatchewan,CA,52.77972,-108.2967
306,"Moose Jaw",Saskatchewan,CA,50.40005,-105.53445
306,Melfort,Saskatchewan,CA,52.86673,-104.61768
306,Lloydminster,Saskatchewan,CA,53.28346,-110.00157
306,Estevan,Saskatchewan,CA,49.13337,-102.98422
306,"Prince Albert",Saskatchewan,CA,53.20008,-105.76772
306,"Swift Current",Saskatchewan,CA,50.28337,-107.80135
306,Yorkton,Saskatchewan,CA,51.2167,-102.46766
306,Weyburn,Saskatchewan,CA,49.66675,-103.85109
343,"Carleton Place",Ontario,CA,45.13341,-76.14938
343,Brockville,Ontario,CA,44.59132,-75.68705
343,Belleville,Ontario,CA,44.16682,-77.38277
343,Kingston,Ontario,CA,44.22976,-76.48098
343,"Greater Napanee",Ontario,CA,44.25012,-76.94944
343,Cornwall,Ontario,CA,45.01809,-74.72815
343,Renfrew,Ontario,CA,45.46681,-76.68272
343,Pembroke,Ontario,CA,45.81681,-77.11616
343,Perth,Ontario,CA,44.90011,-76.24939
343,Gananoque,Ontario,CA,44.33342,-76.16607
343,Hawkesbury,Ontario,CA,45.60009,-74.61595
343,"Smiths Falls",Ontario,CA,44.90452,-76.02333
365,Hamilton,Ontario,CA,43.25011,-79.84963
365,Oshawa,Ontario,CA,43.90012,-78.84957
403,Calgary,Alberta,CA,51.05011,-114.08529
403,Taber,Alberta,CA,49.78703,-112.14603
403,"Red Deer",Alberta,CA,52.26682,-113.802
403,Okotoks,Alberta,CA,50.72885,-113.98281
403,Lethbridge,Alberta,CA,49.69999,-112.81856
403,Airdrie,Alberta,CA,51.30011,-114.03528
403,"Rocky Mountain House",Alberta,CA,52.36683,-114.9188
403,Stettler,Alberta,CA,52.31683,-112.71861
403,Strathmore,Alberta,CA,51.05011,-113.38523
403,"High River",Alberta,CA,50.58341,-113.86867
403,Coaldale,Alberta,CA,49.7167,-112.61854
403,Brooks,Alberta,CA,50.58341,-111.88509
403,Olds,Alberta,CA,51.78341,-114.10199
403,Banff,Alberta,CA,51.17622,-115.56982
403,"Medicine Hat",Alberta,CA,50.05006,-110.66834
403,Canmore,Alberta,CA,51.08335,-115.35206
403,Ponoka,Alberta,CA,52.6768,-113.58147
403,Cochrane,Alberta,CA,51.18341,-114.46871
403,Lacombe,Alberta,CA,52.46681,-113.7353
403,"Sylvan Lake",Alberta,CA,52.31681,-114.0853
416,Toronto,Ontario,CA,43.70011,-79.4163
416,"West Vancouver","British Columbia",CA,49.36672,-123.16652
418,Baie-Saint-Paul,Québec,CA,47.44109,-70.49858
418,"La Malbaie",Québec,CA,47.654,-70.15268
418,Québec,Québec,CA,46.81228,-71.21454
418,Saint-Lambert-de-Lauzon,Québec,CA,46.58624,-71.20892
418,Montmagny,Québec,CA,46.98043,-70.55493
418,Alma,Québec,CA,48.55009,-71.6491
418,Jonquière,Québec,CA,48.41648,-71.24884
418,Saint-Raymond,Québec,CA,45.46698,-73.60948
418,Beauceville,Québec,CA,46.21785,-70.77873
418,Saint-Félicien,Québec,CA,48.65007,-72.44906
418,Roberval,Québec,CA,48.5168,-72.23244
418,Baie-Comeau,Québec,CA,49.21679,-68.14894
418,Thetford-Mines,Québec,CA,46.09371,-71.30539
418,Donnacona,Québec,CA,46.68042,-71.7239
418,Rivière-du-Loup,Québec,CA,47.82699,-69.54243
418,Lévis,Québec,CA,46.80326,-71.17793
418,Rimouski,Québec,CA,48.44879,-68.52396
418,Amqui,Québec,CA,48.46382,-67.43134
418,Sept-Îles,Québec,CA,50.20011,-66.38208
418,Gaspé,Québec,CA,48.83341,-64.48194
418,Chandler,Québec,CA,48.34935,-64.67926
418,Pont-Rouge,Québec,CA,46.75468,-71.69566
418,Matane,Québec,CA,48.82857,-67.52197
418,Stratford,Ontario,CA,43.36679,-80.94972
418,Port-Cartier,Québec,CA,50.03339,-66.86545
418,Saint-Henri,Québec,CA,46.69314,-71.06927
418,Chibougamau,Québec,CA,49.91684,-74.36586
418,Sainte-Anne-des-Monts,Québec,CA,49.12402,-66.49243
418,Mont-Joli,Québec,CA,48.58388,-68.19214
418,"West Vancouver","British Columbia",CA,49.36672,-123.16652
431,Winnipeg,Manitoba,CA,49.8844,-97.14704
431,Steinbach,Manitoba,CA,49.52579,-96.68451
431,Brandon,Manitoba,CA,49.84692,-99.95306
431,Morden,Manitoba,CA,49.1919,-98.10136
431,"Flin Flon",Manitoba,CA,54.76824,-101.86497
431,Dauphin,Manitoba,CA,51.14941,-100.05023
431,Thompson,Manitoba,CA,55.7435,-97.85579
431,"The Pas",Manitoba,CA,53.82509,-101.25413
431,Selkirk,Manitoba,CA,50.1436,-96.88452
431,Winkler,Manitoba,CA,49.1817,-97.94104
431,"Portage la Prairie",Manitoba,CA,49.97282,-98.29263
437,Toronto,Ontario,CA,43.70011,-79.4163
438,Montréal-Ouest,Québec,CA,45.45286,-73.64918
438,Pointe-Claire,Québec,CA,45.44868,-73.81669
450,Châteauguay,Québec,CA,45.38338,-73.74919
450,Hudson,Québec,CA,45.45008,-74.14922
450,Granby,Québec,CA,45.40008,-72.73243
450,Lachute,Québec,CA,45.65008,-74.33253
450,Saint-Hyacinthe,Québec,CA,45.63076,-72.95699
450,"St. John's","Newfoundland and Labrador",CA,47.56494,-52.70931
450,Beauharnois,Québec,CA,45.31341,-73.8725
450,Saint-Sauveur,Québec,CA,45.88686,-74.17943
450,Sainte-Adèle,Québec,CA,45.95008,-74.13251
450,"Acton Vale",Québec,CA,45.65007,-72.56582
450,Sorel-Tracy,Québec,CA,46.03336,-73.11585
450,Cowansville,Québec,CA,45.20008,-72.74913
450,Beloeil,Québec,CA,45.56678,-73.19915
450,Joliette,Québec,CA,46.01677,-73.44915
450,Boucherville,Québec,CA,45.59104,-73.43605
450,Saint-Jérôme,Québec,CA,45.78036,-74.00365
450,Chambly,Québec,CA,45.45008,-73.28246
450,"La Prairie",Québec,CA,45.41678,-73.49917
450,Varennes,Québec,CA,45.68338,-73.43246
450,Longueuil,Québec,CA,45.53121,-73.51806
450,Saint-Constant,Québec,CA,45.36678,-73.56588
450,Farnham,Québec,CA,45.28338,-72.98244
450,Terrebonne,Québec,CA,45.70004,-73.64732
450,Mascouche,Québec,CA,45.74965,-73.59956
450,Saint-Eustache,Québec,CA,45.565,-73.90554
450,Rawdon,Québec,CA,46.05007,-73.71587
450,Lavaltrie,Québec,CA,45.88338,-73.28245
450,Marieville,Québec,CA,45.43338,-73.16585
450,Bromont,Québec,CA,45.31678,-72.64912
450,Waterloo,Ontario,CA,43.4668,-80.51639
506,Edmundston,"New Brunswick",CA,47.3737,-68.32512
506,"St. John's","Newfoundland and Labrador",CA,47.56494,-52.70931
506,Moncton,"New Brunswick",CA,46.09454,-64.7965
506,Fredericton,"New Brunswick",CA,45.94541,-66.66558
506,Oromocto,"New Brunswick",CA,45.83512,-66.47917
506,Keswick,Ontario,CA,44.25011,-79.46632
506,Miramichi,"New Brunswick",CA,47.02895,-65.50186
506,Dorchester,Ontario,CA,42.98339,-81.06643
506,Bathurst,"New Brunswick",CA,47.61814,-65.65112
506,Woodstock,Ontario,CA,43.13339,-80.7497
506,Campbellton,"New Brunswick",CA,48.00751,-66.67272
506,Sackville,"New Brunswick",CA,45.91875,-64.38455
506,Saint-Léonard,Québec,CA,45.58773,-73.59501
506,Alma,Québec,CA,48.55009,-71.6491
514,"West Vancouver","British Columbia",CA,49.36672,-123.16652
514,Montréal-Ouest,Québec,CA,45.45286,-73.64918
514,Pointe-Claire,Québec,CA,45.44868,-73.81669
519,London,Ontario,CA,42.98339,-81.23304
519,Dorchester,Ontario,CA,42.98339,-81.06643
519,"St. Thomas",Ontario,CA,42.77361,-81.18038
519,Brantford,Ontario,CA,43.1334,-80.26636
519,Orangeville,Ontario,CA,43.9168,-80.09967
519,Windsor,Ontario,CA,42.30008,-83.01654
519,Guelph,Ontario,CA,43.54594,-80.25599
519,"Owen Sound",Ontario,CA,44.56717,-80.94349
519,Stratford,Ontario,CA,43.36679,-80.94972
519,Woodstock,Ontario,CA,43.13339,-80.7497
519,Paris,Ontario,CA,43.2,-80.38333
519,Ingersoll,Ontario,CA,43.03339,-80.88302
519,Sarnia,Ontario,CA,42.97866,-82.40407
519,Moncton,"New Brunswick",CA,46.09454,-64.7965
519,Hanover,Ontario,CA,44.15009,-81.03303
519,Goderich,Ontario,CA,43.75008,-81.71648
519,Amherstburg,Ontario,CA,42.11679,-83.04985
519,Aylmer,Ontario,CA,42.76679,-80.98302
519,Petrolia,Ontario,CA,42.86678,-82.14981
519,"West Vancouver","British Columbia",CA,49.36672,-123.16652
579,Cowansville,Québec,CA,45.20008,-72.74913
579,Granby,Québec,CA,45.40008,-72.73243
579,Longueuil,Québec,CA,45.53121,-73.51806
579,Boucherville,Québec,CA,45.59104,-73.43605
579,Chambly,Québec,CA,45.45008,-73.28246
579,"La Prairie",Québec,CA,45.41678,-73.49917
579,Marieville,Québec,CA,45.43338,-73.16585
579,"St. John's","Newfoundland and Labrador",CA,47.56494,-52.70931
579,Saint-Hyacinthe,Québec,CA,45.63076,-72.95699
579,Beloeil,Québec,CA,45.56678,-73.19915
579,Mascouche,Québec,CA,45.74965,-73.59956
579,Saint-Jérôme,Québec,CA,45.78036,-74.00365
579,Sorel-Tracy,Québec,CA,46.03336,-73.11585
579,Joliette,Québec,CA,46.01677,-73.44915
579,Saint-Eustache,Québec,CA,45.565,-73.90554
579,Bromont,Québec,CA,45.31678,-72.64912
579,Rawdon,Québec,CA,46.05007,-73.71587
579,Lavaltrie,Québec,CA,45.88338,-73.28245
579,Saint-Constant,Québec,CA,45.36678,-73.56588
579,Châteauguay,Québec,CA,45.38338,-73.74919
579,Waterloo,Ontario,CA,43.4668,-80.51639
579,Lachute,Québec,CA,45.65008,-74.33253
579,Terrebonne,Québec,CA,45.70004,-73.64732
579,Saint-Sauveur,Québec,CA,45.88686,-74.17943
581,Alma,Québec,CA,48.55009,-71.6491
581,Québec,Québec,CA,46.81228,-71.21454
581,Rivière-du-Loup,Québec,CA,47.82699,-69.54243
581,Roberval,Québec,CA,48.5168,-72.23244
581,Saint-Félicien,Québec,CA,48.65007,-72.44906
581,Matane,Québec,CA,48.82857,-67.52197
581,Baie-Saint-Paul,Québec,CA,47.44109,-70.49858
581,"La Malbaie",Québec,CA,47.654,-70.15268
581,Rimouski,Québec,CA,48.44879,-68.52396
581,Jonquière,Québec,CA,48.41648,-71.24884
581,Lévis,Québec,CA,46.80326,-71.17793
581,Thetford-Mines,Québec,CA,46.09371,-71.30539
581,Montmagny,Québec,CA,46.98043,-70.55493
581,Stratford,Ontario,CA,43.36679,-80.94972
581,Port-Cartier,Québec,CA,50.03339,-66.86545
